FIELDNAME,LAT,LON,PERIODDATE,Oil Production Volumes,Gas Production Volumes,Water Production Volumes
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2015-12-01,6787.0,2.2077571,14651.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2016-01-01,5549.0,1.8181528999999998,14436.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2016-02-01,2915.0,1.40529345,7337.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2016-03-01,4704.0,1.8534679,13053.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2007-12-01,19379.0,6.80098548,5819.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2008-01-01,20148.0,6.94566306,5684.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2008-02-01,19334.0,6.33112707,5499.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2008-03-01,15952.0,6.94224548,5986.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2008-04-01,19215.0,8.659238,8355.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2005-11-01,32743.0,8.412033000000001,15004.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2008-05-01,20495.0,8.16687855,9096.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2008-06-01,19352.0,4.50737117,8475.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2008-07-01,20785.0,4.35399774,9463.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2008-08-01,15890.0,4.84499016,9333.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2008-09-01,15651.0,4.03532733,11700.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2008-10-01,17861.0,3.2318921,11522.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2005-12-01,34302.0,9.89275677,14850.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2006-01-01,33553.0,7.58816823,15500.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2006-02-01,27206.0,6.20408875,10489.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2006-03-01,32167.0,7.10856774,11909.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2006-04-01,33944.0,6.50266867,15869.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2006-05-01,31398.0,6.37264871,7612.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2008-11-01,18861.0,6.12832967,9686.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2008-12-01,17749.0,5.97051339,9233.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2009-01-01,17008.0,5.86570758,7635.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2009-02-01,14277.0,5.02355875,9461.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2009-03-01,15270.0,4.11134952,11184.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2009-04-01,15182.0,4.30018983,11337.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2006-06-01,27277.0,4.68512333,103.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2006-07-01,22530.0,4.44399403,8251.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2006-08-01,11445.0,2.60647484,40.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2006-09-01,22355.0,5.25604917,63.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2006-10-01,28332.0,6.47403694,7652.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2006-11-01,21899.0,2.5391485,13794.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2009-05-01,15233.0,5.67432306,12180.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2009-06-01,9069.0,2.7792904999999997,10334.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2009-07-01,12760.0,4.31640435,11888.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2009-08-01,14456.0,6.29176597,14216.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2009-09-01,14548.0,2.54032567,11489.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2009-10-01,12639.0,1.72701742,10328.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2006-12-01,22673.0,2.44698774,16154.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2007-01-01,17804.0,1.6427171000000003,8333.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2007-02-01,17121.0,1.821245,10299.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2007-03-01,22739.0,2.26471677,16071.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2007-04-01,18509.0,2.090648,12065.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2007-05-01,16736.0,2.52900968,8777.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2009-11-01,12069.0,1.9882345000000001,10100.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2009-12-01,12623.0,4.678667900000001,8357.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2007-06-01,16719.0,5.22897433,1011.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2007-07-01,20217.0,6.48315048,10870.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2007-08-01,2981.0,0.57415355,7283.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2007-09-01,17925.0,4.654517,3168.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2007-10-01,17083.0,6.13911403,6322.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2007-11-01,19773.0,6.26252667,8691.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2012-02-01,8538.0,3.75434983,11789.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2012-03-01,8743.0,4.25147032,13179.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2012-04-01,8742.0,2.97587733,13998.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2012-05-01,8185.0,2.91747468,14939.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2012-06-01,7223.0,2.75221567,15715.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2012-07-01,5753.0,1.95371694,12515.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2012-08-01,4552.0,1.58575742,14850.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2012-09-01,5928.0,3.453807,15289.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2012-10-01,4899.0,2.82406081,13166.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2010-01-01,14812.0,5.1035870999999995,8793.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2010-02-01,13929.0,4.8280650000000005,9876.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2010-03-01,11313.0,3.99515177,10801.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2010-04-01,10347.0,3.36669667,10428.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2010-05-01,12096.0,3.71832774,17191.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2012-11-01,7947.0,4.07417383,13371.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2012-12-01,6198.0,4.61259468,17935.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2013-01-01,8333.0,5.85773323,25555.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2013-02-01,8235.0,5.63904875,24557.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2013-03-01,10932.0,4.49070097,14693.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2013-04-01,5738.0,1.70806883,8309.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2010-06-01,10898.0,2.35315617,16627.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2010-07-01,13866.0,1.83068403,12429.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2010-08-01,13726.0,2.53014887,12834.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2010-09-01,12808.0,1.92584467,12220.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2010-10-01,10107.0,2.3137021,11210.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2010-11-01,10720.0,3.36316517,14308.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2013-05-01,8028.0,4.02021403,15444.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2013-06-01,7612.0,4.97823783,18777.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2013-07-01,6236.0,4.14438613,11494.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2013-08-01,5969.0,2.97785194,10467.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2013-09-01,5043.0,1.93055333,10286.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2013-10-01,8846.0,3.58732048,14004.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2010-12-01,10955.0,3.19202032,14702.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2011-01-01,11051.0,2.91747468,16792.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2011-02-01,9829.0,2.83655125,16540.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2011-03-01,11368.0,2.48685952,18269.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2011-04-01,13359.0,1.539734,17408.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2011-05-01,8259.0,1.70992952,10739.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2013-11-01,6941.0,3.92467367,13101.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2013-12-01,7968.0,4.71284371,13271.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2014-01-01,6758.0,3.48821065,11876.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2014-02-01,8281.0,4.7549125,12569.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2011-06-01,6422.0,2.01413217,8137.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2011-07-01,9821.0,2.58255177,11791.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2011-08-01,8286.0,2.31939806,11091.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2011-09-01,8935.0,3.37022817,12962.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2011-10-01,9557.0,2.93228419,12780.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2011-11-01,8258.0,2.83697167,14716.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2011-12-01,8553.0,1.25653048,15805.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2012-01-01,7887.0,4.48614419,13177.0
BLANE,56.847683,2.498706,2016-01-01,14659.96,0.93694113,11191.36
BLANE,56.847683,2.498706,2016-02-01,14459.06,1.00655057,11320.92
BLANE,56.847683,2.498706,2016-03-01,7083.98,0.44278175,6300.06
BLANE,56.847683,2.498706,2016-04-01,13624.3,0.95369335,11168.4
BLANE,56.847683,2.498706,2016-05-01,16680.44,1.20784135,13658.74
BLANE,56.847683,2.498706,2016-06-01,0.0,0.00386111,0.0
BLANE,56.847683,2.498706,2016-07-01,12874.82,0.82017379,11820.3
BLANE,56.847683,2.498706,2016-08-01,13322.54,1.00886981,11667.78
BLANE,56.847683,2.498706,2016-09-01,15866.18,1.17860281,13421.76
BLANE,56.847683,2.498706,2016-10-01,10103.22,0.58850739,9343.9
BLANE,56.847683,2.498706,2016-11-01,13089.66,0.79538797,11612.02
BLANE,56.847683,2.498706,2016-12-01,12538.62,0.78561065,11248.76
BLANE,56.847683,2.498706,2017-01-01,12486.96,1.01260636,12055.64
BLANE,56.847683,2.498706,2017-02-01,9294.7,0.75601848,8741.2
BLANE,56.847683,2.498706,2017-03-01,14772.3,1.06491813,13541.48
BLANE,56.847683,2.498706,2017-04-01,12158.96,0.86681845,11384.06
BLANE,56.847683,2.498706,2017-05-01,11060.16,0.73143061,10623.1
BLANE,56.847683,2.498706,2017-06-01,1530.12,0.17857618,1421.88
BLANE,56.847683,2.498706,2017-07-01,37.72,0.01868277,394.42
BLANE,56.847683,2.498706,2017-08-01,0.0,0.0,0.0
BLANE,56.847683,2.498706,2017-09-01,2265.66,0.11583319999999998,4814.22
BLANE,56.847683,2.498706,2017-10-01,11106.08,0.78374238,11953.96
BLANE,56.847683,2.498706,2017-11-01,12477.12,0.87067955,12614.88
BLANE,56.847683,2.498706,2017-12-01,9428.36,0.8566052,9786.7
BLANE,56.847683,2.498706,2018-01-01,9516.0,0.77579081,10248.0
BLANE,56.847683,2.498706,2018-02-01,9138.0,0.71260625,9904.0
BLANE,56.847683,2.498706,2013-11-01,30131.72,1.62456063,22531.96
BLANE,56.847683,2.498706,2013-12-01,30581.9,1.69452762,21854.64
BLANE,56.847683,2.498706,2014-01-01,23556.96,1.28444073,16914.14
BLANE,56.847683,2.498706,2014-02-01,9316.84,0.47781195,4678.92
BLANE,56.847683,2.498706,2014-03-01,22668.9,1.27136278,10343.48
BLANE,56.847683,2.498706,2014-04-01,23410.18,1.36490121,12960.92
BLANE,56.847683,2.498706,2014-05-01,15507.02,0.68378954,5963.04
BLANE,56.847683,2.498706,2014-06-01,23154.34,1.21238749,5445.62
BLANE,56.847683,2.498706,2014-07-01,23629.12,1.35917182,6150.82
BLANE,56.847683,2.498706,2014-08-01,21886.62,1.26482381,9892.48
BLANE,56.847683,2.498706,2014-09-01,11423.42,0.55503408,9323.4
BLANE,56.847683,2.498706,2014-10-01,0.0,0.0,0.0
BLANE,56.847683,2.498706,2014-11-01,11583.32,0.49711748,11352.9
BLANE,56.847683,2.498706,2014-12-01,17680.84,0.84259312,11598.08
BLANE,56.847683,2.498706,2015-01-01,13421.76,0.87061728,9534.14
BLANE,56.847683,2.498706,2015-02-01,11244.66,0.83668803,7880.2
BLANE,56.847683,2.498706,2015-03-01,14973.2,0.94441424,9911.34
BLANE,56.847683,2.498706,2015-04-01,8086.02,0.52511051,5838.4
BLANE,56.847683,2.498706,2015-05-01,9719.46,0.64268743,5812.16
BLANE,56.847683,2.498706,2015-06-01,14518.1,1.12454732,10423.84
BLANE,56.847683,2.498706,2015-07-01,0.0,0.0,0.0
BLANE,56.847683,2.498706,2015-08-01,8743.66,0.54273459,6131.14
BLANE,56.847683,2.498706,2015-09-01,15823.54,1.22107498,12020.38
BLANE,56.847683,2.498706,2015-10-01,11486.56,0.82577862,8742.84
BLANE,56.847683,2.498706,2015-11-01,13805.52,0.99906135,9869.52
BLANE,56.847683,2.498706,2015-12-01,16683.72,1.16860753,12555.84
BLANE,56.847683,2.498706,2009-04-01,53094.18,3.14487138,159.08
BLANE,56.847683,2.498706,2011-08-01,37689.66,1.99158373,2364.06
BLANE,56.847683,2.498706,2011-09-01,33032.88,1.7500466000000001,1586.7
BLANE,56.847683,2.498706,2011-10-01,40693.32,1.86640914,2562.5
BLANE,56.847683,2.498706,2011-11-01,36569.54,1.90835197,2500.18
BLANE,56.847683,2.498706,2011-12-01,37721.64,1.62540135,3298.86
BLANE,56.847683,2.498706,2012-01-01,25145.3,1.64221585,1919.62
BLANE,56.847683,2.498706,2012-02-01,34736.84,1.76845342,3727.72
BLANE,56.847683,2.498706,2012-03-01,34638.44,1.63941344,4066.38
BLANE,56.847683,2.498706,2012-04-01,24803.36,1.32242903,4066.38
BLANE,56.847683,2.498706,2012-05-01,22472.92,1.29284797,2685.5
BLANE,56.847683,2.498706,2012-06-01,23456.1,1.3899983999999999,2742.9
BLANE,56.847683,2.498706,2012-07-01,22252.34,1.02942086,4387.82
BLANE,56.847683,2.498706,2012-08-01,33140.3,1.51423885,5808.06
BLANE,56.847683,2.498706,2012-09-01,12397.58,0.62646456,2284.52
BLANE,56.847683,2.498706,2012-10-01,0.0,0.0,0.0
BLANE,56.847683,2.498706,2012-11-01,5124.18,0.17085397,1465.34
BLANE,56.847683,2.498706,2012-12-01,25876.74,1.29751867,6195.1
BLANE,56.847683,2.498706,2013-01-01,28529.44,1.36010596,7756.38
BLANE,56.847683,2.498706,2013-02-01,32193.2,1.75611405,8290.2
BLANE,56.847683,2.498706,2013-03-01,29284.66,1.17888305,7905.62
BLANE,56.847683,2.498706,2013-04-01,25359.32,0.97975582,6791.24
BLANE,56.847683,2.498706,2013-05-01,8921.6,0.25315159,2530.52
BLANE,56.847683,2.498706,2013-06-01,0.0,0.0,0.0
BLANE,56.847683,2.498706,2013-07-01,443.62,0.00840725,274.7
BLANE,56.847683,2.498706,2013-08-01,3930.26,0.27090023,2937.24
BLANE,56.847683,2.498706,2013-09-01,5468.58,0.20560393,4351.74
BLANE,56.847683,2.498706,2013-10-01,31670.04,1.4890171,17842.38
BLANE,56.847683,2.498706,2009-05-01,51861.72,2.80521855,135.3
BLANE,56.847683,2.498706,2009-06-01,46659.64,3.05027427,132.84
BLANE,56.847683,2.498706,2009-07-01,37118.94,2.49321622,114.8
BLANE,56.847683,2.498706,2009-08-01,46411.18,3.11441846,124.64
BLANE,56.847683,2.498706,2009-09-01,43417.36,2.87362864,126.28
BLANE,56.847683,2.498706,2009-10-01,44680.16,2.84351823,129.56
BLANE,56.847683,2.498706,2009-11-01,42783.5,2.78192735,131.2
BLANE,56.847683,2.498706,2009-12-01,40110.3,2.53058176,119.72
BLANE,56.847683,2.498706,2010-01-01,42581.78,2.60718114,136.12
BLANE,56.847683,2.498706,2010-02-01,36437.52,2.42629185,109.88
BLANE,56.847683,2.498706,2010-03-01,43222.2,2.82857201,129.56
BLANE,56.847683,2.498706,2010-04-01,41938.08,3.05896176,124.64
BLANE,56.847683,2.498706,2010-05-01,43753.56,2.59783975,141.86
BLANE,56.847683,2.498706,2010-06-01,5579.28,0.34556905,15.58
BLANE,56.847683,2.498706,2010-07-01,11452.94,0.69032851,27.06
BLANE,56.847683,2.498706,2010-08-01,39115.64,2.45211411,152.52
BLANE,56.847683,2.498706,2010-09-01,46290.64,2.93926745,154.98
BLANE,56.847683,2.498706,2010-10-01,49888.8,3.18634714,173.02
BLANE,56.847683,2.498706,2010-11-01,42402.2,2.43346248,145.14
BLANE,56.847683,2.498706,2010-12-01,45867.52,2.58382767,168.92
BLANE,56.847683,2.498706,2011-01-01,44546.5,2.39606579,160.72
BLANE,56.847683,2.498706,2011-02-01,41365.72,2.62072615,136.12
BLANE,56.847683,2.498706,2011-03-01,49848.62,2.95561488,174.66
BLANE,56.847683,2.498706,2011-04-01,43265.66,2.36878894,170.56
BLANE,56.847683,2.498706,2011-05-01,41182.86,2.3624368,407.54
BLANE,56.847683,2.498706,2011-06-01,41026.24,2.27226127,1022.54
BLANE,56.847683,2.498706,2011-07-01,36790.12,2.28210087,1180.8
BLANE,56.847683,2.498706,2007-09-01,37337.06,2.55605261,436.24
BLANE,56.847683,2.498706,2007-10-01,65381.88,4.39979332,336.2
BLANE,56.847683,2.498706,2007-11-01,62657.02,4.32637002,205.82
BLANE,56.847683,2.498706,2007-12-01,66979.24,4.53150688,193.52
BLANE,56.847683,2.498706,2008-01-01,64104.32,4.44556612,222.22
BLANE,56.847683,2.498706,2008-02-01,58524.22,4.10209298,179.58
BLANE,56.847683,2.498706,2008-03-01,67100.6,4.44836854,201.72
BLANE,56.847683,2.498706,2008-04-01,36124.28,2.41222639,109.06
BLANE,56.847683,2.498706,2008-05-01,67671.32,4.39792505,186.96
BLANE,56.847683,2.498706,2008-06-01,56847.32,3.82346088,164.0
BLANE,56.847683,2.498706,2008-07-01,54079.0,3.48900808,155.8
BLANE,56.847683,2.498706,2008-08-01,58861.24,3.91777775,155.8
BLANE,56.847683,2.498706,2008-09-01,53611.6,3.74623874,163.18
BLANE,56.847683,2.498706,2008-10-01,52630.06,3.44697184,169.74
BLANE,56.847683,2.498706,2008-11-01,49318.9,3.34564893,164.0
BLANE,56.847683,2.498706,2008-12-01,48990.9,3.25080271,145.14
BLANE,56.847683,2.498706,2009-01-01,46840.86,3.22838338,140.22
BLANE,56.847683,2.498706,2009-02-01,46022.5,2.81826313,144.32
BLANE,56.847683,2.498706,2009-03-01,57672.24,3.29470723,166.46
BRAE-NORTH [Part of BRAE],58.7,1.30002,2011-04-01,6833.0,13.617464000000002,21510.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2011-05-01,5518.0,15.10456726,15781.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2011-06-01,4262.0,11.668076,52368.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2011-07-01,6558.0,14.29118306,86021.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2011-08-01,4119.0,12.94465629,20928.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2011-09-01,5774.0,17.61041333,28586.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2011-10-01,6171.0,19.86753548,43983.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2011-11-01,6451.0,16.26020317,35802.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2011-12-01,5845.0,12.7134,41925.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2012-01-01,5973.0,17.64496887,36753.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2012-02-01,4279.0,15.46553448,34530.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2012-03-01,4560.0,19.33667129,39288.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2008-09-01,5951.0,23.47505767,8223.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2008-10-01,4728.0,26.47257968,11200.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2008-11-01,4525.0,33.66343517,9774.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2008-12-01,4968.0,29.82636548,9416.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2012-04-01,3339.0,20.807598000000002,40814.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2012-05-01,4649.0,18.12001258,45342.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2012-06-01,4927.0,18.47798517,44124.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2012-07-01,5519.0,21.84631468,44795.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2012-08-01,5505.0,21.983017899999997,38851.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2012-09-01,6417.0,19.31848217,37595.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2009-01-01,5171.0,26.77902274,10366.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2009-02-01,4028.0,22.798354999999997,9498.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2009-03-01,4648.0,21.62189355,10057.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2009-04-01,4214.0,21.8635165,10033.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2009-05-01,4245.0,24.04040145,8429.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2009-06-01,4157.0,20.16251067,9148.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2012-10-01,5878.0,16.55248226,32991.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2006-08-01,3397.0,34.93792694,5237.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2009-07-01,6174.0,24.05635016,7402.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2009-08-01,6648.0,28.25655677,7100.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2009-09-01,6683.0,29.855301,34736.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2009-10-01,5585.0,26.40081048,38597.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2009-11-01,5138.0,29.007740999999996,33647.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2009-12-01,6247.0,18.10634226,5463.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2006-09-01,12010.0,85.82133583,7816.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2006-10-01,16339.0,94.10080468,12621.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2006-11-01,18375.0,84.73363383,12455.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2006-12-01,27628.0,93.94587435,12455.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2007-01-01,22412.0,91.81102565,8777.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2007-02-01,10082.0,83.782315,8218.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2010-01-01,7700.0,21.52278371,6809.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2010-02-01,5982.0,19.16091,6997.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2010-03-01,6864.0,17.71445968,9741.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2010-04-01,5499.0,20.0200735,21581.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2010-05-01,7581.0,18.15988435,24786.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2010-06-01,6375.0,14.92176467,20175.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2007-03-01,7492.0,71.14035871,3824.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2007-04-01,12820.0,82.2027255,13318.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2007-05-01,15168.0,87.78511565,13270.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2007-06-01,13161.0,75.63884417,9502.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2007-07-01,10746.0,77.13023839,13622.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2007-08-01,6901.0,67.981375,15199.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2010-07-01,5351.0,10.54437548,16277.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2010-08-01,5601.0,14.7434429,15767.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2010-09-01,5048.0,11.555067999999999,15046.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2007-09-01,7202.0,70.679441,15003.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2007-10-01,6941.0,71.18592645,15222.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2007-11-01,5624.0,60.04138583,14975.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2007-12-01,6935.0,56.48919048,11088.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2008-01-01,7693.0,52.13633194,12417.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2008-02-01,5717.0,48.38033224,12650.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2008-03-01,5200.0,44.98447484,12125.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2008-04-01,4287.0,30.0989745,11577.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2008-05-01,4823.0,32.49663516,12694.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2008-06-01,4654.0,40.92773067,13532.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2008-07-01,4725.0,32.27449242,13187.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2008-08-01,4965.0,26.22765306,12371.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2005-10-01,6747.0,79.17053403,19707.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2005-11-01,9656.0,68.27684383,19954.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2005-12-01,11485.0,64.16621581,18318.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2006-01-01,10753.0,61.91858694,4757.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2006-02-01,7929.0,47.46462125,3376.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2006-03-01,11760.0,81.04222903,5454.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2006-04-01,15295.0,116.29818083,15904.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2006-05-01,17406.0,118.56498613,22414.0
BRAE-NORTH [Part of BRAE],58.7,1.30002,2006-06-01,17091.0,101.68836533,22976.0
